run_scope,target,split_name,heldout_fold,model_level,feature_group,train_rows,test_rows,test_parameter_sets
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P4_state_log_age_scalar,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P5_stress_v1_1,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P0_persistence,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P1_state_time,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P2_state_capacity,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P3_state_nominal,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P4_state_log_age_scalar,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P5_stress_v1_1,2354,363,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L0_persistence,P0_persistence,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P0_persistence,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P1_state_time,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P2_state_capacity,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P3_state_nominal,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P4_state_log_age_scalar,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P5_stress_v1_1,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P0_persistence,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P1_state_time,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P2_state_capacity,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P3_state_nominal,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P4_state_log_age_scalar,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P5_stress_v1_1,2233,484,15
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L0_persistence,P0_persistence,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P0_persistence,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P1_state_time,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P2_state_capacity,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P3_state_nominal,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P5_stress_v1_1,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2252,465,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L0_persistence,P0_persistence,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P0_persistence,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P1_state_time,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P2_state_capacity,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P3_state_nominal,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P5_stress_v1_1,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,1958,759,19
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L0_persistence,P0_persistence,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P0_persistence,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P1_state_time,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P2_state_capacity,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P3_state_nominal,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P5_stress_v1_1,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2619,98,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L0_persistence,P0_persistence,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P0_persistence,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P1_state_time,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P2_state_capacity,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P3_state_nominal,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P5_stress_v1_1,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2206,511,12
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L0_persistence,P0_persistence,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P0_persistence,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P1_state_time,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P2_state_capacity,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P3_state_nominal,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P5_stress_v1_1,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,1925,792,28
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L0_persistence,P0_persistence,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P0_persistence,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P1_state_time,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P2_state_capacity,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P3_state_nominal,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P5_stress_v1_1,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,1682,1035,32
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L0_persistence,P0_persistence,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P0_persistence,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P1_state_time,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P2_state_capacity,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P3_state_nominal,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P4_state_log_age_scalar,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P5_stress_v1_1,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P0_persistence,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P1_state_time,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P2_state_capacity,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P3_state_nominal,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P4_state_log_age_scalar,1827,890,16
sensitivity_excluding_monotonicity,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P5_stress_v1_1,1827,890,16
